,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Dropout spacing style OHCLASS: 0,Dropout spacing style OHCLASS: 1,Dropout spacing style OHCLASS: 2,Dropout spacing style OHCLASS: 3,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
31,800.0,25.0,451.8205,30.0,268.2,72.0,550.0,25.0,541.4203,20.0,38.1,27.7,34.0,18.75,17.75,14.0,25.0,37.0,60.0,46.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,486.0,150.0,550.0,80.0,0.0,68.0,45.0,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,0.0,0.0,3.0,3.0,40.0,40.0,400.0,650.0,30.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,400.0,37.0,533.09064,73.0,123.8,40.0,540.0,74.5,621.86884,45.0,38.1,25.4,34.0,17.35,10.5,15.0,10.6,30.0,44.0,44.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,102.0,0.0,1.0,1.0,80.0,80.0,278.0,705.0,28.6,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,407.0,79.7,626.43915,74.035,148.6,25.0,580.0,72.535,673.3231,45.0,40.0,28.2,19.05,23.35,13.0,15.0,9.0,40.8,21.0,64.5,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,67.0,689.0,52.0,0.0,68.0,36.0,692.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,275.0,764.0,31.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34,316.85,13.0,607.12683,74.0,352.6,45.0,480.1,72.1,514.31165,40.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,26.3,25.1,40.8,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,486.0,80.0,486.0,80.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,204.0,3.0,3.0,40.0,40.0,298.0,618.0,34.9,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,400.0,37.0,533.09064,73.0,123.8,40.0,500.0,74.5,621.86884,45.0,38.1,25.4,34.0,17.35,10.5,15.0,10.6,30.0,300.0,44.0,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,204.0,204.0,0.0,1.0,1.0,80.0,80.0,278.0,705.0,28.6,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,440.0,71.0,590.01294,71.5,145.9,45.0,520.0,74.0,644.0211,49.0,40.0,28.6,36.5,23.35,13.0,15.0,7.0,27.0,28.7,51.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,685.0,63.0,685.0,63.0,0.0,68.0,45.0,692.0,35.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,1.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,724.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,406.9,70.0,568.3342,74.0,117.9,30.0,615.6,74.0,637.7829,44.0,40.0,27.7,36.5,23.35,13.0,15.0,7.0,36.1,85.6,49.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,1.0,68.0,38.0,692.0,35.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,102.0,102.0,1.0,1.0,80.0,80.0,278.0,702.0,35.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,410.0,67.0,619.2257,73.0,175.8,45.0,618.7,73.0,641.2011,45.0,40.0,30.2,38.45,17.1,10.5,15.0,7.0,30.0,28.7,35.0,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,102.0,0.0,1.0,1.0,80.0,80.0,270.0,777.0,28.6,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40,405.0,70.0,545.16815,72.0,100.0,45.0,530.6,73.5,623.89874,45.0,40.0,26.95,36.5,23.35,13.0,15.0,7.0,30.2,20.6,33.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,32.0,692.0,28.5,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,255.0,255.0,0.0,1.0,1.0,80.0,80.0,298.0,700.0,32.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,51.0,51.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42,395.0,60.0,549.9703,73.0,123.6,45.0,570.0,74.0,625.72736,45.0,40.0,28.6,36.5,28.0,15.0,15.0,7.0,30.0,35.0,30.0,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,34.9,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,298.0,730.0,38.1,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,425.0,37.0,635.0003,70.0,168.0,72.0,530.0,72.5,703.51886,45.0,35.0,40.5,44.95,26.5,17.0,15.0,11.2,23.5,62.0,52.5,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,670.0,111.0,670.0,111.0,0.0,100.0,39.0,692.0,30.8,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,760.0,36.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,410.0,67.0,610.4874,73.5,165.6,45.0,588.7,73.5,644.29535,45.0,40.0,30.2,38.45,17.1,10.5,15.0,7.0,50.0,28.7,35.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153.0,51.0,1.0,1.0,80.0,80.0,270.0,777.0,28.6,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,385.0,14.0,459.65683,76.0,70.6,37.0,455.4,68.0,607.9131,0.0,45.0,40.0,34.5,18.0,15.0,15.0,9.0,28.3,35.4,45.2,330.0,350.0,16.0,18.0,0.0,0.0,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,628.0,69.0,628.0,69.0,0.0,170.0,35.0,692.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,250.0,570.0,50.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46,360.0,-10.0,476.86148,72.5,120.3,45.0,291.1,74.0,615.73663,45.0,40.0,28.6,36.5,23.35,19.0,15.0,9.0,32.6,34.1,46.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,640.0,95.0,640.0,95.0,0.0,68.0,45.0,692.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,1.0,80.0,80.0,250.0,365.0,37.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,420.0,74.0,595.1034,74.0,140.0,40.0,540.0,74.0,637.8312,45.0,38.1,25.4,34.0,17.35,10.5,15.0,10.6,30.0,44.0,44.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,676.0,54.0,676.0,54.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153.0,153.0,0.0,1.0,1.0,80.0,80.0,278.0,705.0,28.6,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,560.0,65.37452,638.723,53.47582,142.0,40.0,500.0,56.97582,666.94403,50.0,38.1,27.7,34.0,17.5,5.25,15.0,10.6,30.0,40.0,31.7,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,900.0,68.0,700.0,70.0,0.0,68.0,31.7,692.0,28.6,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,250.0,570.0,38.6,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,405.0,70.0,593.53656,73.0,145.0,45.0,516.9,74.0,651.05566,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.9,50.9,54.8,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,255.0,10.0,10.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51,405.0,70.0,599.45886,76.5,145.0,45.0,515.2,74.0,669.0333,45.0,40.0,28.6,36.5,23.35,14.5,15.0,9.0,32.2,49.2,52.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,0.0,0.0,2.0,2.0,80.0,80.0,278.0,735.0,34.9,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,102.0,255.0,102.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54,405.04,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,255.0,51.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,51.0,255.0,51.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56,405.0,70.0,593.53656,73.0,145.0,45.0,521.5,74.0,651.05566,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.9,55.5,54.8,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,680.0,58.0,680.0,58.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
57,381.0,46.0,574.9866,74.5,149.1,45.0,561.0,74.0,634.55945,33.0,38.1,27.0,34.0,21.2,12.6,14.0,25.0,36.8,38.2,39.8,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,670.0,86.0,670.0,86.0,0.0,68.0,37.0,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,785.0,31.8,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58,360.0,-10.0,471.8068,72.5,115.0,45.0,290.9,74.0,617.3207,45.0,40.0,28.6,36.5,23.35,19.0,15.0,9.0,32.7,33.9,50.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,640.0,95.0,640.0,95.0,0.0,68.0,45.0,692.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,1.0,80.0,80.0,250.0,365.0,37.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,405.0,70.0,548.3544,72.0,99.8,45.0,500.0,74.0,628.97546,43.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,28.5,35.3,39.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,611.0,104.0,611.0,104.0,0.0,68.0,37.0,692.0,28.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,600.0,31.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60,405.0,70.0,548.3544,72.0,99.8,45.0,500.0,74.0,628.97546,43.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,28.5,35.3,39.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,611.0,104.0,611.0,104.0,0.0,68.0,37.0,692.0,28.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,600.0,31.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61,405.0,70.0,546.262,72.0,99.8,45.0,500.0,74.0,627.71405,43.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,28.6,35.2,39.6,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,611.0,104.0,611.0,104.0,0.0,68.0,37.0,692.0,28.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,600.0,31.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
62,445.0,60.0,698.2978,72.0,130.0,100.0,535.0,73.0,762.09436,55.0,30.0,40.5,43.75,26.5,17.0,15.0,11.2,25.0,95.0,40.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,805.0,114.0,736.0,103.0,0.0,100.0,46.0,692.0,30.4,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,102.0,102.0,0.0,1.0,1.0,80.0,80.0,278.0,760.0,36.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63,408.0,70.0,610.7677,72.0,170.6,45.0,567.0,74.0,644.1892,40.0,40.0,32.2,36.5,23.35,13.0,15.0,9.0,34.2,49.0,47.6,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,680.0,58.0,680.0,58.0,0.0,68.0,34.0,692.0,39.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,39.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
64,360.0,-10.0,469.33664,71.5,114.4,45.0,291.1,74.0,616.857,45.0,40.0,28.6,36.5,23.35,19.0,15.0,9.0,22.7,34.1,45.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9,640.0,95.0,640.0,95.0,0.0,68.0,45.0,692.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,250.0,365.0,37.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
